homologue_id	protein_id	species_id	user_id	uniprot	swiss_prot_trembl	structure_solved	sunid_p	notes	hits
1919	638	239	1037	O42190	n/a	y	48628	n/a	0
1920	639	240	1037	MPAP6_PHLPR,MPA	n/a	y	89021	n/a	0
1921	640	83	1037	Q6YNY5	n/a	domains only	n/a	n/a	0
1922	641	241	1037	Q6A547	n/a	homologue only	n/a	n/a	0
1923	641	145	1037	P22629	n/a	y	50879	n/a	0
1924	634	1	1037	P08519	n/a	y	75673	n/a	0
1925	642	232	1037	Q9GTK3	n/a	homologue only	n/a	n/a	0
1926	642	232	1037	Q9GTK3	n/a	homologue only	n/a	n/a	0
1927	643	242	1037	Q07340	n/a	y	n/a	n/a	0
1928	644	23	1037	P04107	n/a	homologue only	63990	n/a	0
1929	644	243	1037	Q25022	n/a	homologue only	63990	n/a	0
1930	644	23	1037	P04107	n/a	homologue only	63990	n/a	0
1931	644	243	1037	Q25022	n/a	homologue only	63990	n/a	0
1932	644	243	1037	Q25022	n/a	homologue only	63990	n/a	0
1933	645	244	1037	A0MAU4	n/a	homologue only	47705	n/a	0
1934	645	94	1037	P00563	n/a	y	48040	n/a	0
1935	646	1	1037	A4D2D6	n/a	n	n/a	n/a	0
1936	646	94	1037	P00563	n/a	y	48040	n/a	0
1937	604	94	1037	P00563	n/a	y	48040	n/a	0
1938	647	1	1037	Q29769	n/a	homologue only	88628	n/a	0
1939	245	245	1037	O62781	n/a	homologue only	89035	n/a	0
1940	245	245	1037	O62781	n/a	homologue only	89035	n/a	0
1941	648	1	1037	O75955	n/a	homologue only	117895	n/a	0
1942	278	1	1037	P04141	n/a	y	47290	n/a	0
1943	649	2	1037	P00735	n/a	y	50533	n/a	0
1944	53	9	1037	P00698	n/a	y	53962	n/a	0
1945	228	7	1037	P0A911	n/a	y	56934	n/a	0
1946	650	4	1037	Q62868	n/a	homologue only	n/a	n/a	0
1947	460	103	1037	Q2I7F0	n/a	homologue only	n/a	n/a	0
1948	651	1	1037	P05154	n/a	y	82836	n/a	0
1949	652	246	1037	Q6T379	n/a	homologue only	102035	n/a	0
1950	653	247	1037	P05036	n/a	homologue only	n/a	n/a	0
1951	234	87	1037	P50492	n/a	y	82913	n/a	0
1952	654	248	1037	Q977U7	n/a	y	n/a	n/a	0
1953	655	248	1037	Q977U6	n/a	homologue only	51885	n/a	0
1954	656	1	1037	Q16613	n/a	homologue only	55747	n/a	0
1955	656	93	1037	Q29495	n/a	y	55747	n/a	0
1956	656	4	1037	Q64666	n/a	homologue only	55747	n/a	0
1957	657	2	1037	P12234	n/a	homologue only	n/a	n/a	0
1958	658	1	1037	O00548	n/a	homologue only	n/a	n/a	0
1959	658	1	1037	O00548	n/a	homologue only	n/a	n/a	0
1960	570	249	1037	P30617	n/a	y	51113	n/a	0
1961	659	21	1037	P06026	n/a	y	50651	n/a	0
1962	660	250	1037	Q8SA57	n/a	homologue only	n/a	n/a	0
1963	661	251	1037	Lysyl oxidase	n/a	y	102807	n/a	0
1964	662	1	1037	P02753	n/a	y	50819	n/a	0
1965	663	4	1037	Q63135	n/a	y	n/a	n/a	0
1966	356	252	1037	Q90W21	n/a	homologue only	47277	n/a	0
1967	141	1	1037	P98073	n/a	homologue only	50541	n/a	0
1968	664	116	1037	Q99UV2	n/a	y	n/a	n/a	0
1969	665	116	1037	P68799	n/a	y	n/a	n/a	0
1970	666	116	1037	Q932C5	n/a	y	89212	n/a	0
1971	667	116	1037	Q99R07	n/a	homologue only	89212	n/a	0
1972	668	253	1037	P83578	n/a	homologue only	n/a	n/a	0
1973	669	254	1037	P15233	n/a	homologue only	48126	n/a	0
1974	670	1	1037	P81172	n/a	y	82963	n/a	0
1975	180	132	1037	Q02816	n/a	homologue only	57003	n/a	0
1976	671	116	1037	A5IUZ3	n/a	homologue only	n/a	n/a	0
1977	672	55	1037	A2VJ88	n/a	y	n/a	n/a	0
1978	673	116	1037	A7WYZ6	n/a	homologue only	n/a	n/a	0
1979	674	259	1037	O57839_PYRHO	n/a		n/a	n/a	0
1980	675	4	1037	CRGE_RAT	n/a	y	49704	n/a	0
1981	675	4	1037	CRGE_RAT	n/a	y	49704	n/a	0
1982	676	10	1037	DECA_DROME	n/a	homologue only	n/a	n/a	0
1983	677	260	1037	Q4GWV4_CRAGI	n/a	y	n/a	n/a	0
1984	678	2	1037	P61823	n/a	y	n/a	n/a	0
1985	234	87	1037	P50492	n/a	y	82913	n/a	0
1986	234	87	1037	P50492	n/a	y	82913	n/a	0
1987	679	261	1037	P33186	n/a	homologue only	n/a	n/a	0
1988	680	262	1037	Q52NH4	n/a	y	56991	n/a	0
1989	680	263	1037	Q52NH4	n/a	y	56991	n/a	0
1990	681	4	1037	Q505J2	n/a	y	53479	n/a	0
1991	682	264	1037	Q7M462	n/a	y	111263	n/a	0
1992	682	264	1037	Q7M462	n/a	y	111263	n/a	0
1993	683	265	1037	Q3MK87	n/a	n	n/a	n/a	0
1994	684	8	1037	 P05337	n/a	homologue only	82945	n/a	0
1995	685	266	1037	Q06996	n/a	n	n/a	n/a	0
1996	686	267	1037	P32542	n/a	y	50645	n/a	0
1997	686	267	1037	P32542	n/a	y	50645	n/a	0
1998	687	268	1037	 Q8VBY8	n/a	n	n/a	n/a	0
1999	688	3	1037	Q9U410	n/a	homologue only	n/a	n/a	0
2000	689	269	1037	P20797	n/a	y	101187	n/a	0
2001	689	269	1037	P20797	n/a	y	101187	n/a	0
2002	689	269	1037	P20797	n/a	y	101187	n/a	0
2003	690	270	1037	P31418	n/a	homologue only	n/a	n/a	0
2004	691	270	1037	P31419	n/a	homologue only	n/a	n/a	0
2005	692	271	1037	P68617	n/a	n	n/a	n/a	0
2006	693	272	1037	Q66824	n/a	n	n/a	n/a	0
2007	694	273	1037	Q80BA9	n/a		n/a	n/a	0
2008	695	274	1037	A8A499	n/a	y	53777	n/a	0
2009	696	1	1037	P01106	n/a	y	81751	n/a	0
2010	697	275	1037	P31023	n/a	y	51965	n/a	0
2011	698	276	1037	P08770	n/a	n	n/a	n/a	0
2012	234	87	1037	A3F8A6	n/a	y	82913	n/a	0
2013	699	1	1037	P01903	n/a	y	88628	n/a	0
2014	700	49	1037	P20533	n/a		75070	n/a	0
2015	700	1	1037	P01903	n/a	y	88628	n/a	0
2016	700	1	1037	P61769	n/a	y	88602	n/a	0
2017	700	1	1037	P01903	n/a	y	88628	n/a	0
2018	700	49	1037	P20533	n/a		75070	n/a	0
2019	234	87	1037	A3F8A6	n/a	y	82913	n/a	0
2020	234	87	1037	A3F8A6	n/a	y	82913	n/a	0
2021	701	1	1037	Q8IUC6	n/a	n	n/a	n/a	0
2022	308	1	1037	P61769	n/a	y	88602	n/a	0
2023	308	1	1037	P61769	n/a	y	88602	n/a	0
2024	53	1	1037	P61626	n/a	y	53969	n/a	0
2025	53	1	1037	P61626	n/a	y	53969	n/a	0
2026	53	1	1037	P61626	n/a	y	53969	n/a	0
2027	53	1	1037	P61626	n/a	y	53969	n/a	0
2028	53	1	1037	P61626	n/a	y	53969	n/a	0
2029	53	1	1037	P61626	n/a	y	53969	n/a	0
2030	53	1	1037	P61626	n/a	y	53969	n/a	0
2031	53	1	1037	P61626	n/a	y	53969	n/a	0
2032	53	1	1037	P61626	n/a	y	53969	n/a	0
2033	53	1	1037	P61626	n/a	y	53969	n/a	0
2034	639	240	1037	MPAP6_PHLPR	n/a	y	89021	n/a	0
2035	702	277	1037	P26662	n/a	y	50601	n/a	0
2036	702	277	1037	P26662	n/a	y	50601	n/a	0
2037	702	277	1037	P26662	n/a	y	50601	n/a	0
2038	702	277	1037	P26662	n/a	y	50601	n/a	0
2039	702	277	1037	P26662	n/a	y	50601	n/a	0
2040	702	277	1037	P26662	n/a	y	50601	n/a	0
2041	702	277	1037	P26662	n/a	y	50601	n/a	0
2042	702	277	1037	P26662	n/a	y	50601	n/a	0
2043	703	278	1037	Q83WU0	n/a	n	n/a	n/a	0
2044	704	12	1037	Q6IT79	n/a		n/a	n/a	0
2045	705	12	1037	P04189	n/a	y	52747	n/a	0
2046	706	279	1037	P00626	n/a	homologue only	n/a	n/a	0
2047	706	279	1037	P00626	n/a	homologue only	n/a	n/a	0
2048	707	55	1037	P95315	n/a	n	n/a	n/a	0
2049	708	3	1037	 P33435	n/a	y	55542	n/a	0
2050	460	87	1037	P04934	n/a	domains only	57242	n/a	0
2051	709	1	1037	P02792	n/a	y	n/a	n/a	0
2052	710	254	1037	Q42517	n/a	homologue only	48126	n/a	0
2053	711	60	1037	Q03456	n/a	y	101029	n/a	0
2054	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2055	711	60	1037	Q03456	n/a	y	101029	n/a	0
2056	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2057	712	116	1037	P68789	n/a	homologue only	n/a	n/a	0
2058	712	116	1037	P68789	n/a	homologue only	n/a	n/a	0
2059	712	116	1037	P68789	n/a	homologue only	n/a	n/a	0
2060	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2061	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2062	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2063	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2064	712	116	1037	P68789	n/a	homologue only	n/a	n/a	0
2065	712	116	1037	P68789	n/a	homologue only	n/a	n/a	0
2066	712	116	1037	P68789	n/a	homologue only	n/a	n/a	0
2067	712	116	1037	P68789	n/a	homologue only	n/a	n/a	0
2068	713	1	1037	Q9HC23	n/a	homologue only	n/a	n/a	0
2069	713	1	1037	Q9HC23	n/a	homologue only	n/a	n/a	0
2070	714	280	1037	P45439	n/a	n	n/a	n/a	0
2071	715	1	1037	P05067	n/a	y	58608	n/a	0
2072	716	1	1037	P18075	n/a	y	57155	n/a	0
2073	717	281	1037	Q54QT7	n/a	n	n/a	n/a	0
2074	718	282	1037	Q56CZ1	n/a	n	n/a	n/a	0
2075	719	283	1037	P16020	n/a	homologue only	n/a	n/a	0
2076	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2077	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2078	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2079	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2080	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2081	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2082	234	87	1037	P22621	n/a	y	n/a	n/a	0
2083	234	87	1037	P22621	n/a	y	n/a	n/a	0
2084	234	87	1037	P22621	n/a	y	n/a	n/a	0
2085	234	87	1037	P22621	n/a	y	n/a	n/a	0
2086	234	87	1037	P22621	n/a	y	n/a	n/a	0
2087	234	87	1037	P22621	n/a	y	n/a	n/a	0
2088	234	87	1037	P22621	n/a	y	n/a	n/a	0
2089	234	87	1037	P22621	n/a	y	n/a	n/a	0
2090	234	87	1037	P22621	n/a	y	n/a	n/a	0
2091	177	60	1037	Q51487	n/a	y	118230	n/a	0
2092	720	60	1037	A6V4W8	n/a	n	n/a	n/a	0
2093	720	60	1037	A6V4W8	n/a	n	n/a	n/a	0
2094	720	60	1037	A6V4W8	n/a	n	n/a	n/a	0
2095	721	284	1037	O65870	n/a	n	n/a	n/a	0
2096	722	7	1037	P69348	n/a	y	143014	n/a	0
2097	723	1	1037	P08519	n/a	y	75673	n/a	0
2098	724	285	1037	P60000	n/a	n	n/a	n/a	0
2099	234	87	1037	P22621	n/a	y	n/a	n/a	0
2100	725	123	1037	P00571	n/a	y	52555	n/a	0
2101	725	123	1037	P00571	n/a	y	52555	n/a	0
2102	725	123	1037	P00571	n/a	y	52555	n/a	0
2103	279	7	1037	P00811	n/a	y	56621	n/a	0
2104	726	286	1037	P80915	n/a	y	49721	n/a	0
2105	727	1	1037	P28066	n/a	y	n/a	n/a	0
2106	727	1	1037	P28066	n/a	y	n/a	n/a	0
2107	105	1	1037	P04054	n/a	y	48638	n/a	0
2108	728	287	1037	Q6DV84	n/a	homologue only	n/a	n/a	0
2109	729	288	1037	P80728	n/a	y	117081	n/a	0
2110	75	289	1037	Q52PU3	n/a	homologue only	n/a	n/a	0
2111	730	290	1037	Q56VR5	n/a	homologue only	n/a	n/a	0
2112	364	1	1037	P61812	n/a	y	57511	n/a	0
2113	364	1	1037	P61812	n/a	y	57511	n/a	0
2114	731	1	1037	O14960	n/a	n	n/a	n/a	0
2115	732	4	1037	P97521	n/a	n	n/a	n/a	0
2116	733	291	1037	Q59786	n/a	homologue only	50103	n/a	0
2117	86	3	1037	P04925	n/a	y	54101	n/a	0
2118	734	87	1037	Q8I6V3	n/a	homologue only	50674	n/a	0
2119	735	1	1037	O75354	n/a	homologue only	n/a	n/a	0
2120	736	261	1037	P33186-P02710	n/a	n	n/a	n/a	0
2121	737	292	1037	Q3LHY4	n/a	homologue only	n/a	n/a	0
2122	738	1	1037	P43026	n/a	y	n/a	n/a	0
2123	561	1	1037	P48061	n/a	y	54151	n/a	0
2124	739	1	1037	P40225	n/a	y	101141	n/a	0
2125	740	87	1037	Q9TY95	n/a	y	n/a	n/a	0
2126	740	146	1037	Q9NB19	n/a	n	n/a	n/a	0
2127	741	1	1037	P14780	n/a	y	74704	n/a	0
2128	742	22	1037	P00165	n/a	homologue only	103500	n/a	0
2129	74	1	1037	P01579	n/a	y	47320	n/a	0
2130	743	270	1037	Q8ISB6	n/a	n	n/a	n/a	0
2131	744	293	1037	P01525	n/a	y	57014	n/a	0
2132	745	1	1037	P01374	n/a	y	49849	n/a	0
2133	746	294	1037	Q6PLI2	n/a	n	n/a	n/a	0
2134	747	295	1037	P38446	n/a	y	n/a	n/a	0
2135	748	1	1037	O75865	n/a	y	n/a	n/a	0
2136	749	1	1037	P09919	n/a	y	47269	n/a	0
2137	749	1	1037	P09919	n/a	y	47269	n/a	0
2138	750	296	1037	Q90WC0	n/a	y	103585	n/a	0
2139	751	1	1037	P62937	n/a	y	50894	n/a	0
2140	752	297	1037	Q9BLI8	n/a	homologue only	n/a	n/a	0
2141	753	55	1037	P0A666	n/a	y	89565	n/a	0
2142	277	2	1037	Q2NKV1	n/a	y	54096	n/a	0
2143	754	7	1037	P0ACH5	n/a	y	46761	n/a	0
2144	755	217	1037	Q06AK3	n/a	domains only	n/a	n/a	0
2145	74	298	1037	Q8CGS0	n/a	homologue only	n/a	n/a	0
2146	74	299	1037	Q8CGS0	n/a	homologue only	n/a	n/a	0
2147	74	300	1037	Q8CGS0	n/a	homologue only	n/a	n/a	0
2148	74	301	1037	Q8CGS0	n/a	homologue only	n/a	n/a	0
2149	756	1	1037	P04003	n/a	y	n/a	n/a	0
2150	757	1	1037	P35225-P11439	n/a	y	63533	n/a	0
2151	758	302	1037	P60770	n/a	y	57342]	n/a	0
2152	759	1	1037	P07288	n/a	y	n/a	n/a	0
2153	760	303	1037	P34747	n/a	homologue only	47277	n/a	0
2154	761	3	1037	P39061	n/a	y	56483	n/a	0
2155	760	303	1037	P34747	n/a	y	47277	n/a	0
2156	634	1	1037	P08519	n/a	y	75673	n/a	0
2157	762	78	1037	Q07488	n/a	n	n/a	n/a	0
2158	762	78	1037	Q07488	n/a	n	n/a	n/a	0
2159	763	304	1037		n/a	homologue only	n/a	n/a	0
2160	103	1	1037	P00749	n/a	y	57222	n/a	0
2161	764	1	1037	P00451	n/a	y	58372	n/a	0
2162	765	305	1037	P29990	n/a	n	n/a	n/a	0
2163	766	170	1037	Q2VL24	n/a	n	n/a	n/a	0
2164	766	170	1037	Q2VL24	n/a	n	n/a	n/a	0
2165	765	305	1037	P29990	n/a	n	n/a	n/a	0
2166	767	1	1037	P13236	n/a	y	54129	n/a	0
2167	768	2	1037	P02666	n/a	n	n/a	n/a	0
2168	769	12	1037	B1GSN6	n/a	homologue only	50959	n/a	0
2169	229	7	1037	P0A917	n/a	y	56930	n/a	0
2170	229	7	1037	P0A917	n/a	y	56930	n/a	0
2171	229	7	1037	P0A917	n/a	y	56930	n/a	0
2172	229	7	1037	P0A917	n/a	y	56930	n/a	0
2173	229	7	1037	P0A917	n/a	y	56930	n/a	0
2174	229	7	1037	P0A917	n/a	y	56930	n/a	0
2175	229	7	1037	P0A917	n/a	y	56930	n/a	0
2176	229	7	1037	P0A917	n/a	y	56930	n/a	0
2177	229	7	1037	p0A917	n/a	y	56930	n/a	0
2178	229	7	1037	p0A917	n/a	y	56930	n/a	0
2179	229	7	1037	P0A917	n/a	y	56930	n/a	0
2180	229	7	1037	P0A917	n/a	y	56930	n/a	0
2181	229	7	1037	P0A917	n/a	y	56930	n/a	0
2182	229	7	1037	P0A917	n/a	y	56930	n/a	0
2183	229	7	1037	P0A917	n/a	y	56930	n/a	0
2184	229	7	1037	P0A917	n/a	y	56930	n/a	0
2185	229	7	1037	P0A917	n/a	y	56930	n/a	0
2186	229	7	1037	P0A917	n/a	y	56930	n/a	0
2187	229	7	1037	P0A917	n/a	y	56930	n/a	0
2188	229	7	1037	P0A917	n/a	y	56930	n/a	0
2189	229	7	1037	P0A917	n/a	y	56930	n/a	0
2190	229	7	1037	P0A917	n/a	y	56930	n/a	0
2191	229	7	1037	P0A917	n/a	y	56930	n/a	0
2192	229	7	1037	P0A917	n/a	y	56930	n/a	0
2193	229	7	1037	P0A917	n/a	y	56930	n/a	0
2194	229	7	1037	P0A917	n/a	y	56930	n/a	0
2195	229	7	1037	P0A917	n/a	y	56930	n/a	0
2196	229	7	1037	P0A917	n/a	y	56930	n/a	0
2197	229	7	1037	p0A917	n/a	y	56930	n/a	0
2198	229	7	1037	p0A917	n/a	y	56930	n/a	0
2199	229	7	1037	P0A917	n/a	y	56930	n/a	0
2200	229	7	1037	P0A917	n/a	y	56930	n/a	0
2201	229	7	1037	P0A917	n/a	y	56930	n/a	0
2202	229	7	1037	P0A917	n/a	y	56930	n/a	0
2203	229	7	1037	P0A917	n/a	y	56930	n/a	0
2204	229	7	1037	P0A917	n/a	y	56930	n/a	0
2205	229	7	1037	P0A917	n/a	y	56930	n/a	0
2206	229	7	1037	P0A917	n/a	y	56930	n/a	0
2207	229	7	1037	P0A917	n/a	y	56930	n/a	0
2208	229	7	1037	P0A917	n/a	y	56930	n/a	0
2209	229	7	1037	P0A917	n/a	y	56930	n/a	0
2210	229	7	1037	P0A917	n/a	y	56930	n/a	0
2211	229	7	1037	P0A917	n/a	y	56930	n/a	0
2212	229	7	1037	P0A917	n/a	y	56930	n/a	0
2213	229	7	1037	P0A917	n/a	y	56930	n/a	0
2214	229	7	1037	P0A917	n/a	y	56930	n/a	0
2215	770	306	1037	Q8U3I6	n/a		n/a	n/a	0
2216	770	307	1037	Q8U3I6	n/a		n/a	n/a	0
2217	770	308	1037	Q8U3I6	n/a		n/a	n/a	0
2218	770	309	1037	Q8U3I6	n/a		n/a	n/a	0
2219	60	1	1037	P01133	n/a	y	69939	n/a	0
2220	771	310	1037	Q8VT91	n/a	n	n/a	n/a	0
2221	772	311	1037	O84474	n/a	n	n/a	n/a	0
2222	773	311	1037	O84473	n/a		n/a	n/a	0
2223	774	1	1037	O14656	n/a		n/a	n/a	0
2224	774	311	1037	O84473	n/a		n/a	n/a	0
2225	774	312	1037	O84474	n/a	n	n/a	n/a	0
2226	775	1	1037	P13236	n/a	y	54129	n/a	0
2227	776	3	1037	P08122	n/a		n/a	n/a	0
2228	571	313	1037	P08659	n/a	y	56804	n/a	0
2229	571	313	1037	P08659	n/a	y	56804	n/a	0
2230	571	313	1037	P08659	n/a	y	56804	n/a	0
2231	571	313	1037	P08659	n/a	y	56804	n/a	0
2232	777	110	1037	P14283	n/a	y	51155	n/a	0
2233	778	4	1037	P49002	n/a	homologue only	n/a	n/a	0
2234	779	314	1037	Q10585	n/a	n	n/a	n/a	0
2235	700	49	1037	P20533	n/a		75070	n/a	0
2236	780	3	1037	Q64444	n/a	y	51077	n/a	0
2237	73	1	1037	P05112	n/a	y	47292	n/a	0
2238	130	73	1037		n/a		n/a	n/a	0
2239	781	1	1037	A2NZL4	n/a		n/a	n/a	0
2240	686	3	1037	Q80SU2	n/a	n	n/a	n/a	0
2241	103	1	1037	P00749	n/a	y	57222	n/a	0
2242	107	1	1037	P21246	n/a	homologue only	57291	n/a	0
2243	782	315	1037	Q9RE05	n/a	y	n/a	n/a	0
2244	53	316	1037	Q3ZFI3	n/a	homologue only	55849	n/a	0
2245	661	1	1037	P28300	n/a	n	n/a	n/a	0
2246	661	1	1037	P28300	n/a	n	n/a	n/a	0
2247	783	87	1037	P02893	n/a		n/a	n/a	0
2248	784	165	1037	Q84LK7	n/a	y	n/a	n/a	0
2249	785	317	1037	P20149	n/a	n	n/a	n/a	0
2250	786	318	1037	Q7SYF1	n/a	homologue only	110238	n/a	0
2251	787	319	1037	P03302	n/a	homologue only	74978	n/a	0
2252	788	1	1037	P06734	n/a	y	n/a	n/a	0
2253	789	224	1037	P01556	n/a	y	50209	n/a	0
2254	790	1	1037	P35372	n/a		n/a	n/a	0
2255	760	93	1037	P67930	n/a	homologue only	47277	n/a	0
2256	760	93	1037	P67930	n/a	homologue only	47277	n/a	0
2257	791	123	1037	P80147	n/a	y	53425	n/a	0
2258	792	1	1037	Q9Y5Z0	n/a	y	50672	n/a	0
2259	781	1	1037	A2NZL4	n/a		n/a	n/a	0
2260	793	217	1037	Q27298	n/a	homologue only	74880	n/a	0
2261	794	1	1037	Q9Y5Y6	n/a	y	69285	n/a	0
2262	795	9	1037	P12620	n/a	y	144262	n/a	0
2263	796	1	1037	Q13029	n/a	y	n/a	n/a	0
2264	796	1	1037	Q13029	n/a	y	n/a	n/a	0
2265	765	320	1037	P06935	n/a		n/a	n/a	0
2266	797	1	1037	Q3HS85	n/a	y	64569	n/a	0
2267	180	321	1037	O42429	n/a	homologue only	57003	n/a	0
2268	798	4	1037	P09655	n/a	homologue only	57474	n/a	0
2269	799	1	1037	P07711	n/a	y	54027	n/a	0
2270	800	1	1037	P13569	n/a	domains only	n/a	n/a	0
2271	800	1	1037	P13569	n/a	domains only	n/a	n/a	0
2272	801	322	1037	P05133	n/a	homologue only	n/a	n/a	0
2273	802	323	1037	Q91507	n/a		n/a	n/a	0
2274	803	1	1037	P05413	n/a	y	50849	n/a	0
2275	53	270	1037	Q26363	n/a	homologue only	69627	n/a	0
2276	804	1	1037	P50281	n/a	y	55544	n/a	0
2277	144	143	1037	Q76D31	n/a	n	n/a	n/a	0
2278	805	1	1037	Q9UKI8	n/a	n	n/a	n/a	0
2279	806	324	1037	P61711	n/a	y	52125	n/a	0
2280	807	1	1037	P01033	n/a	y	50245	n/a	0
2281	808	78	1037	Q08467-P40228	n/a		n/a	n/a	0
2282	809	325	1037	Q549G0	n/a	n	n/a	n/a	0
2283	810	326	1037	Q9U020	n/a		n/a	n/a	0
2284	811	149	1037	Q17185	n/a		n/a	n/a	0
2285	144	143	1037	Q4KJ24	n/a	homologue only	53575	n/a	0
2286	812	305	1037	P29990	n/a		n/a	n/a	0
2287	119	310	1037	P27034	n/a		n/a	n/a	0
2288	813	114	1037	 Q8GE68	n/a		n/a	n/a	0
2289	814	327	1037	P67876	n/a	y	53952	n/a	0
2290	815	39	1037	O77233	n/a		n/a	n/a	0
2291	816	328	1037	Q05819	n/a		n/a	n/a	0
2292	760	329	1037	Q9IBE5	n/a		n/a	n/a	0
2293	817	330	1037	Q3KSS8	n/a		n/a	n/a	0
2294	812	331	1037	P32886	n/a		n/a	n/a	0
2295	818	2	1037	P23805	n/a	n	n/a	n/a	0
2296	819	22	1037	Q36792	n/a	homologue only	50171	n/a	0
2297	820	332	1037	Q6LDQ1	n/a		n/a	n/a	0
2298	821	1	1037	Q03431	n/a	y	58382	n/a	0
2299	807	1	1037	P01033	n/a	y	50245	n/a	0
2300	460	87	1037	P04933	n/a	y	57242	n/a	0
2301	822	4	1037	O45037	n/a	homologue only	n/a	n/a	0
2302	823	333	1037	Q5F4K1	n/a	homologue only	n/a	n/a	0
2303	234	87	1037	Q9GVB7	n/a	n	n/a	n/a	0
2304	824	334	1037	Unknown	n/a	y	141153	n/a	0
2305	825	335	1037	Q8S9F2	n/a	n	n/a	n/a	0
2306	825	335	1037	Q8S9F2	n/a	y	141153	n/a	0
2307	825	335	1037	Q8S9F2	n/a	n	n/a	n/a	0
2308	826	1	1037	P01023	n/a	y	n/a	n/a	0
2309	826	1	1037	P01023	n/a	y	n/a	n/a	0
2310	609	1	1037	Q16539	n/a	y	56130	n/a	0
2311	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2312	53	9	1037	Q6LEL2	n/a	y	53962	n/a	0
2313	245	1	1037	P01236	n/a	y	89035	n/a	0
2314	827	217	1037	Q26994	n/a		n/a	n/a	0
2315	827	217	1037	Q26994	n/a		n/a	n/a	0
2316	828	7	1037	P64467	n/a	y	n/a	n/a	0
2317	74	1	1037	P01579	n/a	y	47320	n/a	0
2318	74	1	1037	P01579	n/a	y	47320	n/a	0
2319	829	1	1037	Q96RT1	n/a	y	82086	n/a	0
2320	830	336	1037	P83326	n/a	homologue only	n/a	n/a	0
2321	831	7	1037	P0A8N3	n/a	y	50257	n/a	0
2322	832	337	1037	P03437	n/a	y	58067	n/a	0
2323	833	338	991	P04403	n/a	n	n/a	n/a	0
2324	834	339	1037	Q6UQE3	n/a	n	n/a	n/a	0
2325	835	87	1037	Q6UDW7	n/a	y	n/a	n/a	0
2326	144	170	1037	P22088	n/a	y	63399	n/a	0
2327	836	340	1315	Unknown	n/a		n/a	n/a	0
2328	836	341	1315	Unknown	n/a		n/a	n/a	0
2329	837	116	1037	P68802	n/a	y	54331	n/a	0
2330	837	116	1037	P68802	n/a	y	54331	n/a	0
2331	678	2	1037	P61823	n/a	y	54089]	n/a	0
2332	678	2	1037	P61823	n/a	y	54089	n/a	0
2333	445	342	1037	Q9U7F7	n/a	n	n/a	n/a	0
2334	838	343	1037	Q6B4I0	n/a	homologue only	n/a	n/a	0
2335	839	339	1037	B4XEP5	n/a	n	n/a	n/a	0
2336	839	339	1037	B4XEP5	n/a	n	n/a	n/a	0
2337	840	337	1037	P03437	n/a	y	58067	n/a	0
2338	841	223	1037		n/a	domains only	n/a	n/a	0
2339	841	223	1037		n/a	domains only	n/a	n/a	0
2340	841	223	1037		n/a	domains only	n/a	n/a	0
2341	841	223	1037		n/a	domains only	n/a	n/a	0
2342	840	296	421		n/a		n/a	n/a	0
2343	841	223	1037		n/a	domains only	n/a	n/a	0
2344	841	223	1037		n/a	domains only	n/a	n/a	0
2345	841	223	1037		n/a	domains only	n/a	n/a	0
2346	841	223	1037		n/a	domains only	n/a	n/a	0
2347	841	223	1037		n/a	domains only	n/a	n/a	0
2348	841	223	1037		n/a	domains only	n/a	n/a	0
2349	841	223	1037		n/a	domains only	n/a	n/a	0
2350	841	223	1037		n/a	domains only	n/a	n/a	0
2351	841	223	1037		n/a	domains only	n/a	n/a	0
2352	841	223	1037	P59595	n/a	domains only	n/a	n/a	0
2353	841	223	1037	P59595	n/a	domains only	n/a	n/a	0
2354	841	223	1037	P59595	n/a	domains only	n/a	n/a	0
2355	841	223	1037	P59595	n/a	domains only	n/a	n/a	0
2356	841	223	1037	P59595	n/a	domains only	n/a	n/a	0
2357	842	1	1037	Q16651	n/a	y	n/a	n/a	0
2358	843	1	1037	P13232	n/a	n	n/a	n/a	0
2359	844	116	1037	A6QIG7	n/a	y	n/a	n/a	0
2360	844	116	1037	A6QIG7	n/a	y	n/a	n/a	0
2361	42	1	1037	P08294	n/a	y	49333	n/a	0
2362	559	9	1037	P00698	n/a	y	53962	n/a	0
2363	559	9	1037	P00698	n/a	y	53962	n/a	0
2364	559	9	1037	P00698	n/a	y	53962	n/a	0
2365	559	9	1037	P00698	n/a	y	53962	n/a	0
2366	559	9	1037	P00698	n/a	y	53962	n/a	0
2367	845	1	1037	O95263	n/a	domains only	48550	n/a	0
