report_id	journal_id	authors	year	title	volume	pages	pubmed	notes	user_id
381	8	Schlunegger MP, Cerletti N, Cox DA, McMaster GK, Schmitz A, Grutter MG	1992	Crystallization and preliminary X-ray analysis of recombinant human transforming growth factor beta 2	303	91-93	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=1592122&query_hl=8		71
382	10	Gertler A, Hauser SD, Sakal E, Vashdi D, Staten N, Freeman JJ, Krivi GG	1992	Preparation, purification, and determination of the biological activities of 12 N terminus-truncated recombinant analogues of bovine placental lactogen	267	12655-12659	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=1618771&query_hl=7&itool=pubmed_docsum	n/a	71
384	81	Agrawal. S., Gupta, D., Panda, S. K.	2001	The 3 End of Hepatitis E Virus (HEV) Genome Binds Specifically to the Viral RNA-Dependent RNA Polymerase (RdRp)	282	87-101	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=11259193&query_hl=9&itool=pubmed_docsum	n/a	254
398	8	Sawano H, Koumoto Y, Ohta K, Sasaki Y, Segawa S, Tachibana H	1992	Efficient in vitro folding of the three-disulfide derivatives of hen lysozyme in the presence of glycerol	303	11-14	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=1592107&query_hl=11&itool=pubmed_docsum	n/a	71
399	8	Sawano H, Koumoto Y, Ohta K, Sasaki Y, Segawa S, Tachibana H	1992	Efficient in vitro folding of the three-disulfide derivatives of hen lysozyme in the presence of glycerol	303	11-14	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=1592107	n/a	71
400	8	Sawano H, Koumoto Y, Ohta K, Sasaki Y, Segawa S, Tachibana H	1992	Efficient in vitro folding of the three-disulfide derivatives of hen lysozyme in the presence of glycerol	303	11-14	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=1592107	n/a	71
401	52	Amada. K., Haruki, M., Imanaka, T., Morikawa, M., Kanaya, S.	2000	Overproduction in Escherichia coli, purification and characterization of a family I.3 lipase from Pseudomonas sp MIS38	1478	201-210	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=10825531&query_hl=13&itool=pubmed_docsum	n/a	254
402	78	Kwon, H., Haruki, M., Morikawa, M., Omori, K., Kanaya, S.	2002	Role of Repetitive Nine-Residue Sequence Motifs in Secretion, Enzymatic Activity and Protein Conformation of a Family I.3 Lipase	93	157-164	hhttp://www.ncbi.nlm.nih.gov.ezproxy.lib.monash.edu.au/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt	n/a	254
403	78	Kwon, H., Haruki, M., Morikawa, M., Omori, K., Kanaya, S.	2002	Role of Repetitive Nine-Residue Sequence Motifs in Secretion, Enzymativ Activity and Protein Conformation of a Family 1.3 Lipase	93	157-164	http://www.ncbi.nlm.nih.gov.ezproxy.lib.monash.edu.au/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt	n/a	254
404	78	Kwon, H., Haruki, M., Morikawa, M., Omori, K., Kanaya, S.	2002	Role of Repetitive Nine-Residue Sequence Motifs in Secretion Enzymatic Activity and Protein Conformation of a Family I.3 Lipase	93	157-164	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=16233181&query_hl=15&itool=pubmed_docsum	n/a	254
405	78	Kwon, H., Haruki, M., Morikawa, M., Omori, K., Kanaya, S.	2002	Role of Repetitive Nine-Residue Sequence Motifs in Secretion Enzymatic Activity and Protein Conformation of a Family I.3 Lipase	93	157-164	http://www.ncbi.nlm.nih.gov.ezproxy.lib.monash.edu.au/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=	n/a	254
406	78	Kwon, H., Mitsuru, H., Morikawa, M., Omori, K., Kanaya., S	2002	Role of Repetitive Nine-Residue Sequence Motifs in Secretion Enzymatic Activity and Protein Conformation of a Family I.3 Lipase	93	157-164	http://www.ncbi.nlm.nih.gov.ezproxy.lib.monash.edu.au/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=	n/a	254
407	3	Novotny J, Ganju RK, Smiley ST, Hussey RE, Luther MA, Recny MA, Siliciano RF, Reinherz EL	1991	T-cell receptor	88	8646-8650	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=1924326&query_hl=17&itool=pubmed_docsum	n/a	71
408	10	Nag B, Arimilli S, Koukis B, Rhodes E, Baichwal V, Sharma SD	1994	Intramolecular charge heterogeneity in purified major histocompatibility class II alpha and beta polypeptide chains	269	10061-10070	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=8144505&query_hl=19&itool=pubmed_docsum	n/a	71
409	82	Acosta-Rivero, N., Rodriguez, A., Musacchio, A., Falcon, V., Suarez, V.M., Martinez, G., Guerra, I., Paz-Lago, D., Morera, Y., de la Rosa, M., Morales-Grillo, J., Duenas-Carrera, S.,	2004	In vitro assembly into virus-like particles is an intrinsic quality of Pichia pastoris derived HCV core protein	325	68-74	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=15522201&query_hl=21&itool=pubmed_docsum	n/a	254
410	20	Ahn, J.H., Lee, Y.P., Rhee, J. S.	1997	Investigation of refolding condition for Pseudomonas fluorescens lipase by response surface methodology	54	151-160	http://www.ncbi.nlm.nih.gov.ezproxy.lib.monash.edu.au/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=	n/a	254
411	10	Aldridge, C., Moller, S.G.	2005	AtMinD1	280	31673-31678	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=16014621&query_hl=23&itool=pubmed_docsum	n/a	254
412	20	Ahn, J.H., Lee, Y.P., Rhee, J. S.	1997	Investigation of refolding condition for Pseudomonas fluorescens lipase by response surface methodology	54	151-160	http://www.ncbi.nlm.nih.gov.ezproxy.lib.monash.edu.au/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=	n/a	254
413	20	Ahn, J.H., Lee, Y.P., Rhee, J. S.	1997	Investigation of refolding condition for Pseudomonas fluorescens lipase by response surface methodology	54	151-160	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=9208485&query_hl=25&itool=pubmed_docsum	n/a	254
416	10	Askarian-Amiri, M. E., Pel, H. J., Guevremont, D., McCaughan, K.K., Pool, E. S., Sumpter, V. G., Tate, W. P.	2000	Functional Characterization of Yeast Mitochondrial Release Factor 1	275	17241-17248	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=10748224&query_hl=27&itool=pubmed_docsum	n/a	254
417	10	Askarian-Amiri, M. E., Pel, H. J., GUevremont D., McCaughan, K. K., Poole, E. S., Sumpter, V. G., Tate, W. P.	2000	Functional Characterization of Yeast Mitochondrial Release Factor 1	275	17241-17248	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=1074822	n/a	254
419	3	Aslan, F. M., Yu, Y., Mohr, S., Cantor, C. R.	2005	Engineered single-chain dimeric streptavidins with an unexpected strong preference for biotin-4-fluorescein	102	8507-8512	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=15939877&query_hl=29&itool=pubmed_docsum	n/a	254
420	13	Bazarsuren, A., Grauschopf, U., Wozny M., Reusch, D., Hoffmann, E., Schaefer, W., Panzner, S., Rudolph, R.	2002	In vitro folding, functional characterization and disulfide pattern of the extracellular domain of human GLP-1 receptor	96	305-318	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=12034449&query_hl=31&itool=pubmed_docsum	n/a	254
421	3	Altamirano, M. M., Golbik, R., Zahn, R., Buckle, A. M., Fersht, A. R.	1997	Refolding chromatography with immobilized mini-chaperones	94	3576-3578	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=9108018&query_hl=33&itool=pubmed_docsum	n/a	254
422	10	Arakawa, T., Alton, N. K., Hsu, Y. R	1985	Preparation and Characterization of Recombinant DNA-derived Human Interferon-gamma.	260	14435-14439	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=3932354&query_hl=35&itool=pubmed_docsum	n/a	254
424	83	Arora, S., Pal, N. S., Mujtaba, S.	2005	Leishmania donovani: identification of novel vaccine candidates using human reactive sera and cell lines	109	163-170	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=15713447&query_hl=37&itool=pubmed_docsum	n/a	254
425	20	Antolin, P., Girotti, A., Arias, F. S., Barriuso, B., Jimenez, P., Rojo, M. A., Girbes, T.	2004	Bacterial expression of biologically active recombinant musarmin 1 from bulbs of Muscari armeniacum L and Miller	112	313-322	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=15313008&query_hl=39&itool=pubmed_docsum	n/a	254
426	84	Anisimov, R., Brem, D., Heesemann, J., Rakin, A.	2005	Transcriptional regulation of high pathogenicity island iron uptake genes by YbtA	295	19-28	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=15861813&query_hl=42&itool=pubmed_docsum	n/a	254
427	85	Anisimov R., Brem D., Heesemann J., Rakin A.	2005	Transcriptional regulation of high pathogenicity island iron uptake genes by YbtA and irp6 of Yersinia enterocolitica	250	27-32	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=16019159&query_hl=44&itool=pubmed_docsum	n/a	254
428	86	Alexandrov, K., Heinemann, I., Durek, T., Sidorovitch, V., Goody, R. S., Waldmann, H.	2002	Intein-Mediated Synthesis of Geranylgeranylated Rab7 Protein in Vitro	124	5648-5649	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=12010032&query_hl=46&itool=pubmed_docsum	n/a	254
429	2	Kiefer H, Krieger J, Olszewski JD, von Heijne G, Prestwhich GD, Breer H	1996	Expression of an olfactory receptor in Escherichia coli: purification, reconstitution, and ligand binding	35	16077-16084	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=8973178&query_hl=3&itool=pubmed_docsum	n/a	71
430	87	Babu, K. R., Swaminathan, S., Marten, S., Khanna, N., Rinas, U.	2000	Production of interferon-alpha in high cell density cultures of recombinant Escherichia coli and its single step purification from refolded inclusion body proteins	53	655-660	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=10919322&query_hl=50&itool=pubmed_docsum	n/a	254
431	2	Lohmeyer M, Harrison PM, Kannan S, DeSantis M, OReilly NJ, Sternberg MJE, Salomon DS, Gullick WJ	1997	Chemical synthesis, structural modeling, and biological activity of the epidermal growth factor-like domain of human cripto.	36	3837-3845	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=9092813&query_hl=52&itool=pubmed_docsum	n/a	71
432	10	Arimilli, S., Cardoso, C., Mukku, P, Baichwal, V., Nag, B.	1995	Refolding and Reconstitution of Functionally Active Complexes of Human Leukocyte Antigen DR2 and Myelin Basic Protein Peptide from Recombinant alpha and beta Polypeptide Chains	270	971-977	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=7529765&query_hl=54&itool=pubmed_docsum	n/a	254
433	20	Arora, D., Khanna, N.	1996	Interferon gamma	52	127-133	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=9084211&query_hl=56&itool=pubmed_docsum	n/a	254
434	82	Park S-G, Lee J-S, Je E-Y, Kim I-J, Chung J-H, Choi I-H	2000	Affinity maturation of natural antibody using a chain shuffling technique and the expression of recombinant antibodies in Escherichia coli	275	553-557	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=10964702&query_hl=58&itool=pubmed_docsum	n/a	71
435	88	Bacher, S., Achatz, G., Schmitz, M. L., Lamers, M. C.	2002	Prohibitin and prohibitone are ccontained in high-molecular weight complexes and interact with alpha-actinin and annexin A2	84	1205-1218	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=12628297&query_hl=60&itool=pubmed_docsum	n/a	254
436	89	Musacchio A, Carmente T, Delgado M, Gonzalez S	1996	Recombinant Opc meningococcal protein, folded in vitro, elicits bacterial antibodies after immunization	15	751-758	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=9178478&query_hl=64&itool=pubmed_docsum	n/a	71
437	82	Nedelkov D, OKeefe MP, Chapman TL, Bieber AL	1997	The role of Pro20 in the isomerization of myotoxin a from Crotalus viridis viridis: folding and structural characterization of synthetic myotoxin a and its Pro20Gly homolog	241	252-259	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=9425304&query_hl=62&itool=pubmed_docsum	n/a	71
438	9	Menzella HG, Gramajo HC, Ceccarelli EA	2002	High recovery of prochymosin from inclusion bodies using controlled air oxidation	25	248-255	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=12135557&query_hl=66&itool=pubmed_docsum	n/a	71
439	90	Baldermann, C., Engelhardt, H	2000	Expression, Two-Dimensional Crystallization and Three-Dimensional Reconstruction of the beta8 Outer Membrane Protein Omp21 from Comamonas acidovorans	131	96-107	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=1104208	n/a	254
440	91	Baldermann, C., Engelhardt, H.	2005	Outer membrane protein 21	131	96-107	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=11042080&query_hl=69&itool=pubmed_docsum	n/a	254
441	10	Baneres, J.L., Mesnier, D., Martin, A., Joubert, L., Dumuis, A., Bockaert, J.	2005	Molecular Characterization of a Purified 5-HT4 Receptor	280	20253-20260	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=15774473&query_hl=71&itool=pubmed_docsum	n/a	254
443	1	Baneres, J.L., Martin, A., Hullot, P., Girard, J.P., Rossi, J.C., Parello, J.	2003	Structure-based Analysis of GPCR Function: Conformational Adaption of both Agonist and Receptor upon Leukotriene B4 Binding to Recombinant BLT1	329	801-814	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=12787679&query_hl=75&itool=pubmed_docsum	n/a	254
444	92	Basilico, G., Roger, C. A., Seigelchifer, M., Kerner, N.	2005	UV-specific DNA repair recombinant fusion enzyme: A new stable pharmacologically active principle suitable for photoprotection	39	81-88	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=16055003&query_hl=77&itool=pubmed_docsum	n/a	254
445	1	Ayora, S., Piruat, J. I., Luna, R., Reiss, B., Russo, V. E. A., Aguilera, A., Alonso, J. C.	2002	Characterization of Two Highly Similar Rad51 Homologs of Physcomitrella patens	316	35-49	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=11829501&query_hl=79&itool=pubmed_docsum	n/a	254
446	93	Bassuk, J. A., Braun, L. P., Motamed, K., Baneyx, F., Sage, H	1996	Renaturation of SPARC Expressed in Escherichia coli Requires Isomerization of Disulfide Bonds for Recovery of Biological Activity	28	1013-1043	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=8930126&query_hl=81&itool=pubmed_docsum	n/a	254
447	94	Bateman, O.A., Sarra, R., van Genesen, S.T., Kappe, G., Lubsen, N.H., Slingsby, C.	2003	The stability of human acidic beta-crystallin oligomers and hetero-oligomers	77	409-422	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=12957141&query_hl=83&itool=pubmed_docsum	n/a	254
448	1	Becker, L., Bannwarth, M., Meisinger, C., Hill, K., Model, K., Krimmer, T., Casadio, R., Truscott, K., Schulz, G.E., Pfanner, N., Wagner, R.	2005	Preprotein Translocase of the Outer Mitochondrial Membrane: Reconstituted Tom40 Forms a Characteristic TOM Pore	353	1011-1020	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=16213519&query_hl=85&itool=pubmed_docsum	n/a	254
449	95	Becker-Hapak, M., McAllister, S. S., Dowdy, S. F.	2001	Cell division control protein 42 homolog	24	247-256	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=11403574&query_hl=87&itool=pubmed_docsum	n/a	254
450	96	Bego, M., Maciejewski, J., Khaiboullina, S., Pari. G., St Jeor, S.	2005	UL82as	79	11022-11034	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=16103153&query_hl=90&itool=pubmed_docsum	n/a	254
451	97	Ben-Atia, I., Fine, M., Tandler, A., Funkenstein, B., Maurice, S., Cavari, B., Gertler, A.,	1999	Preparation of Recombinant Gilthead Seabream (Sparus aurata) Growth Hormone and Its Use for Stimulation of Larvae Growth by Oral Administration	113	155-164	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=9882554&query_hl=92&itool=pubmed_docsum	n/a	254
452	21	Bera, A. K., Bernhardt, R.	1999	GroEL-Assisted and -Unassisted Refolding of Mature and Precursor Adrenodoxin: The Role of the Precursor Sequence.	367	89-94	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=10375403&query_hl=94&itool=pubmed_docsum	n/a	254
453	5	Beglova, N., Blacklow, S. C., Takagi, J., Springer, T. A.	2002	Cysteine-rich module structure reveals a fulcrum for integrin rearrangement upon activation.	9	282-287	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=11896403&query_hl=96&itool=pubmed_docsum	n/a	254
454	3	Altman, J. D., Reay, P. A., Davis, M. M.	1993	Major histocompatibility complex class I	90	10330-10334	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=8234294&query_hl=98&itool=pubmed_docsum	n/a	254
455	12	Bergendahl, V., Anthony L. C., Heyduk, T., Burgess, R. R.	2002	On-colum tris(2-carboxyethyl)phosphine reduction and IC5-maleimide labeling during purification of a RpoC fragment on a nickel-nitrilotriacetic acid Column	307	368-374	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=12202256&query_hl=101&itool=pubmed_docsum	n/a	254
456	8	Matsubara M, Kurimoto E, Kojima S, Miura K, Sakai T	1994	Achievement of renaturation of subtilisin BPN(prime) by a novel procedure using organic salts and a digestible mutant of Streptomyces subtilisin inhibitor	342	193-196	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=8143876&query_hl=106&itool=pubmed_docsum	n/a	71
457	98	Bernichtein, S., Jomain, J., Kelly, P. A., Goffin, V.	2003	The N-terminus of human prolactin modulates its biological properties	208	11-21	http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=pubmed&dopt=Abstract&list_uids=14580717&query_hl=108&itool=pubmed_docsum	n/a	254
